Delta 400 Pro,Rodinal (1+100),36,2160,20C
Efke 100,Rodinal (1+100),16,960,20C
Efke 25,Rodinal (1+100),10,600,24C
Fomapan 100,Rodinal (1+100),10,600,20C
Fomapan 400,Rodinal (1+100),120,7200,20C
FP4+,Rodinal (1+100),20,1200,20C
HP5+,Rodinal (1+100),16,960,20C
Ilford Pan 400,Rodinal (1+100),35,2100,20C
Ilford Pan 400,Rodinal (1+100),120,7200,20C
Neopan 100 Acros,Rodinal (1+100),18,1080,20C
Orca 110,Rodinal (1+100),25,1500,20C
Orwo UN54+,Rodinal (1+100),25,1500,20C
Pan F+,Rodinal (1+100),60,3600,20C
Polypan F,Rodinal (1+100),40,2400,20C
Polypan F (ISO 100),Rodinal (1+100),60,3600,20C
Rollei Pan 25,Rodinal (1+100),20,1200,20C
Rollei Retro 400,Rodinal (1+100),17,1020,24C
Rollei Retro 400S,Rodinal (1+100),20,1200,22C
Rollei Retro 80S,Rodinal (1+100),60,3600,20C
Rollei Superpan 200,Rodinal (1+100),45,2700,20C
SHD 100,Rodinal (1+100),22,1320,20C
TMax 100,Rodinal (1+100),60,3600,20C
TMax 400,Rodinal (1+100),120,7200,18C
Tri-X 400,Rodinal (1+100),20,1200,20C
Ultrafine Plus 100,Rodinal (1+100),14,840,20C
Fomapan 100,Rodinal (1+19),6.5,390,20C
Pan F+,Rodinal (1+19),5,300,20C
Adox CHS 50,Rodinal (1+200),50,3000,20C
Delta 400 Pro,Rodinal (1+200),105,6300,20C
Fomapan 100,Rodinal (1+200),30,1800,20C
Rollei Retro 80S,Rodinal (1+200),65,3900,20C
SHD 100,Rodinal (1+200),120,7200,20C
Adox CHM 125,Rodinal (1+25),9,540,20C
Adox CHM 400,Rodinal (1+25),6,360,20C
Adox CHS 100,Rodinal (1+25),6,360,20C
Adox CHS 100 II,Rodinal (1+25),5.5,330,20C
Adox CHS 25,Rodinal (1+25),4,240,20C
Adox CHS 50,Rodinal (1+25),6,360,20C
Adox ORT 25,Rodinal (1+25),4,240,20C
Adox Pan 25,Rodinal (1+25),6,360,20C
Adox Silvermax (ISO 100),Rodinal (1+25),8,480,20C
Agfa Scala (ISO 100),Rodinal (1+25),6.5,390,20°C
Agfa Scala (ISO 200),Rodinal (1+25),8,480,20°C
APX 100,Rodinal (1+25),8,480,20C
Argenti LSRF (ISO 50),Rodinal (1+25),6,360,20C
Argenti Protopan 400,Rodinal (1+25),10,600,20C
Arista EDU Ultra 100,Rodinal (1+25),3.5,210,20C
Arista EDU Ultra 200,Rodinal (1+25),5,300,20C
Arista EDU Ultra 400,Rodinal (1+25),5.5,330,20C
Arista Premium 400,Rodinal (1+25),7,420,20C
Aviphot APX 200 S,Rodinal (1+25),7,420,20C
Delta 100 Pro,Rodinal (1+25),9,540,20C
Delta 3200 Pro,Rodinal (1+25),11,660,20C
Delta 400 Pro,Rodinal (1+25),9,540,20C
Efke 100,Rodinal (1+25),6,360,20C
Efke 25,Rodinal (1+25),4,240,20C
Efke 50,Rodinal (1+25),6,360,20C
Fomapan 100,Rodinal (1+25),4,240,20C
Fomapan 100,Rodinal (1+25),6.5,390,20C
Fomapan 200,Rodinal (1+25),5,300,20C
Fomapan 400,Rodinal (1+25),5.5,330,20C
Fortepan 100,Rodinal (1+25),5,300,20C
Fortepan 200,Rodinal (1+25),5,300,24C
Fortepan 200,Rodinal (1+25),7.5,450,20C
Fortepan 400,Rodinal (1+25),7.5,450,20C
FP4+,Rodinal (1+25),9,540,20C
HP5+,Rodinal (1+25),6,360,20C
Ilford Pan 100,Rodinal (1+25),9,540,20C
Ilford Pan 400,Rodinal (1+25),6,360,20C
Kentmere 400,Rodinal (1+25),7.5,450,20C
Lady Grey,Rodinal (1+25),5,300,20C
Legacy Pro 100,Rodinal (1+25),7,420,20C
Legacy Pro 400,Rodinal (1+25),6,360,20C
Maco CUBE400c,Rodinal (1+25),12,720,20C
Maco ORT25c,Rodinal (1+25),4,240,20C
Maco ORT25c,Rodinal (1+25),7,420,20C
Maco UP100p/PO100c,Rodinal (1+25),8,480,20C
Maco UP25P,Rodinal (1+25),7,420,20C
Maco UP400p,Rodinal (1+25),10,600,20C
Maco UP64c,Rodinal (1+25),7,420,20C
Neopan 100ss,Rodinal (1+25),8.5,510,20C
Neopan 1600,Rodinal (1+25),5,300,20C
Neopan 400,Rodinal (1+25),6,360,20C
Pan F+,Rodinal (1+25),6,360,20C
Polypan F,Rodinal (1+25),6,360,20C
Rollei Ortho 25,Rodinal (1+25),4,240,20C
Rollei Pan 25,Rodinal (1+25),6,360,20C
Rollei Retro 400S,Rodinal (1+25),10.5,630,20C
Rollei Retro 400S,Rodinal (1+25),10.5,630,20C
Rollei RPX 100,Rodinal (1+25),9,540,20C
Rollei RPX 400,Rodinal (1+25),8,480,20C
Rollei Superpan 200,Rodinal (1+25),8,480,20C
SFX 200,Rodinal (1+25),6,360,20C
SHD 100,Rodinal (1+25),6.5,390,20C
SHD 100,Rodinal (1+25),7,420,20C
SHD 400,Rodinal (1+25),7,420,20C
Svema 200 Reporter,Rodinal (1+25),5,300,18C
TMax 100,Rodinal (1+25),6,360,20C
TMax 400,Rodinal (1+25),5,300,20C
Tri-X 400,Rodinal (1+25),7,420,20C
Ultrafine Xtreme 400,Rodinal (1+25),7.5,450,20C
XP2,Rodinal (1+25),18,1080,20C
Arista Premium 400,Rodinal (1+35),10,600,20C
Tri-X 400,Rodinal (1+35),10,600,20C
Fomapan 100,Rodinal (1+37),6.25,375,20C
SFX 200,Rodinal (1+49),15,900,20C
Adox CHM 125,Rodinal (1+50),15,900,20C
Adox CHM 400,Rodinal (1+50),7.25,435,24C
Adox CHM 400,Rodinal (1+50),11,660,20C
Adox CHS 100,Rodinal (1+50),10,600,20C
Adox CHS 100 II,Rodinal (1+50),12.5,750,20C
Adox CHS 25,Rodinal (1+50),8,480,20C
Adox CHS 50,Rodinal (1+50),9,540,20C
Adox ORT 25,Rodinal (1+50),5.5,330,20C
Adox ORT 25,Rodinal (1+50),10,600,21C
Adox Pan 25,Rodinal (1+50),11,660,20C
Adox Silvermax (ISO 80),Rodinal (1+50),14,840,21C
Adox Silvermax (ISO 100),Rodinal (1+50),12,720,20C
APX 100,Rodinal (1+50),13,780,20C
Arista EDU Ultra 100,Rodinal (1+50),7,420,20C
Arista EDU Ultra 200,Rodinal (1+50),9,540,20C
Arista EDU Ultra 400,Rodinal (1+50),11,660,20C
Arista II 100,Rodinal (1+50),13,780,20C
Arista Premium 400,Rodinal (1+50),13,780,20C
Aviphot APX 200 S,Rodinal (1+50),11,660,20C
BPF/BRF 200,Rodinal (1+50),12,720,20C
Delta 100 Pro,Rodinal (1+50),14,840,20C
Delta 400 Pro,Rodinal (1+50),20,1200,20C
Efke 100,Rodinal (1+50),10,600,20C
Efke 25,Rodinal (1+50),8,480,20C
Efke 50,Rodinal (1+50),9,540,20C
ERA 100,Rodinal (1+50),14,840,20C
Fomapan 100,Rodinal (1+50),8.5,510,20C
Fomapan 200,Rodinal (1+50),9,540,20C
Fomapan 400,Rodinal (1+50),11,660,20C
Fortepan 100,Rodinal (1+50),9,540,20C
Fortepan 200,Rodinal (1+50),9,540,24C
Fortepan 200,Rodinal (1+50),11,660,20C
Fortepan 400,Rodinal (1+50),12,720,20C
FP4+,Rodinal (1+50),15,900,20C
HP5+,Rodinal (1+50),7.25,435,24C
HP5+,Rodinal (1+50),11,660,20C
Ilford Pan 100,Rodinal (1+50),15,900,20C
Ilford Pan 400,Rodinal (1+50),11,660,20C
Ilford Pan 400,Rodinal (1+50),23,1380,20C
Kentmere 100,Rodinal (1+50),15,900,20C
Kentmere 400,Rodinal (1+50),20,1200,20C
Lady Grey,Rodinal (1+50),10,600,20C
Legacy Pro 100,Rodinal (1+50),13.5,810,20C
Legacy Pro 400,Rodinal (1+50),11,660,20C
Neopan 100 Acros,Rodinal (1+50),8,480,24C
Neopan 100 Acros,Rodinal (1+50),13.5,810,20C
Neopan 100ss,Rodinal (1+50),15,900,20C
Neopan 1600,Rodinal (1+50),8,480,20C
Neopan 400,Rodinal (1+50),11,660,20C
Orca 110,Rodinal (1+50),9,540,20C
Orwo N74+,Rodinal (1+50),13,780,20C
Orwo UN54+,Rodinal (1+50),9,540,20C
Pan F+,Rodinal (1+50),11,660,20C
Polypan F,Rodinal (1+50),13,780,20C
Polypan F (ISO 100),Rodinal (1+50),17,1020,20C
Rollei Ortho 25,Rodinal (1+50),6,360,20C
Rollei Ortho 25,Rodinal (1+50),10,600,21C
Rollei Pan 25,Rodinal (1+50),11,660,20C
Rollei Retro 100,Rodinal (1+50),13,780,20C
Rollei Retro 400S,Rodinal (1+50),22,1320,20C
Rollei Retro 400S,Rodinal (1+50),22,1320,20C
Rollei Retro 80S,Rodinal (1+50),14,840,20C
Rollei RPX 100,Rodinal (1+50),18,1080,20C
Rollei Superpan 200,Rodinal (1+50),17,1020,20C
SFX 200,Rodinal (1+50),10,600,20C
SHD 100,Rodinal (1+50),12,720,20C
SHD 400,Rodinal (1+50),15,900,20C
Surveillance 400 P4,Rodinal (1+50),12,720,20C
Svema A2-SH,Rodinal (1+50),20,1200,20C
TMax 400,Rodinal (1+50),10,600,20C
Tri-X 400,Rodinal (1+50),13,780,20C
Ultrafine Xtreme 400,Rodinal (1+50),17.5,1050,20C
Arista Premium 400,Rodinal (1+60),15,900,20C
Polypan F (ISO 400),Rodinal (1+60),240,14400,22C
Tri-X 400,Rodinal (1+60),15,900,20C
Arista Premium 400,Rodinal (1+75),17.5,1050,20C
Efke 100,Rodinal (1+75),13.5,810,20C
TMax 100,Rodinal (1+75),19,1140,20C
Tri-X 400,Rodinal (1+75),17.5,1050,20C
Pan F+,Rodinal (1+80),17,1020,20C
TMax 400,Rodinal (1+80),16,960,21C
Polypan F (ISO 100),Rodinal (1+90),60,3600,20C
Adox CHM 400,Rodinal (23+1000),13.5,810,20C
HP5+,Rodinal (23+1000),13.5,810,20C
Rollei Retro 400S,Rollei Low Contrast (1+4),10.25,615,20C
Rollei Retro 400S,Rollei Low Contrast (1+4),10.25,615,20C
Rollei ATO 2.1,Rollei RHC High Contrast (1+15),8,480,20C
Rollei ATO 2.1,Rollei RHC High Contrast (1+9),5.5,330,20C
Rollei RPX 400,Rollei RHS DC (1+10),5.5,330,20C
Neopan 100 Acros,Rollei RHS DC (1+15),4.5,270,21C
TMax 400,Rollei RHS DC (1+15),6,360,22C
BW400CN,Rollei RHS DC (1+50),45,2700,24C
Rollei RPX 400,Rollei RHS DC (1+7),5.5,330,18C
Adox ORT 25,Rollei RHS High Speed (1+12),8.5,510,20C
Adox Pan 25,Rollei RHS High Speed (1+12),7,420,20C
Efke 25,Rollei RHS High Speed (1+12),7,420,20C
Rollei Ortho 25,Rollei RHS High Speed (1+12),8.5,510,20C
Rollei Pan 25,Rollei RHS High Speed (1+12),7,420,20C
Delta 400 Pro,Rollei RHS High Speed (1+15),11,660,21C
Fomapan 100,Rollei RHS High Speed (1+15),9.5,570,20C
Rollei ATO 2.1,Rollei RHS High Speed (1+15),8,480,20C
Rollei Retro 100,Rollei RHS High Speed (1+15),8.5,510,20C
Rollei Retro 80S,Rollei RHS High Speed (1+15),6,360,20C
Rollei RPX 100,Rollei RHS High Speed (1+15),5.5,330,20C
Rollei RPX 400,Rollei RHS High Speed (1+15),8.5,510,20C
Rollei Superpan 200,Rollei RHS High Speed (1+15),8,480,20C
Adox CHM 400,Rollei RHS High Speed (1+29),12,720,24C
HP5+,Rollei RHS High Speed (1+29),12,720,24C
Adox ORT 25,Rollei RHS High Speed (1+7),6,360,20C
Adox Pan 25,Rollei RHS High Speed (1+7),5,300,20C
APX 400,Rollei RHS High Speed (1+7),5.75,345,20C
Fomapan 100,Rollei RHS High Speed (1+7),6.5,390,20C
Rollei ATO 2.1,Rollei RHS High Speed (1+7),5.5,330,20C
Rollei Blackbird,Rollei RHS High Speed (1+7),10,600,20C
Rollei Ortho 25,Rollei RHS High Speed (1+7),6,360,20C
Rollei Pan 25,Rollei RHS High Speed (1+7),5,300,20C
Rollei R3,Rollei RHS High Speed (1+7),14,840,20C
Rollei Retro 400S,Rollei RHS High Speed (1+7),8.5,510,20C
Rollei Retro 400S,Rollei RHS High Speed (1+7),8.5,510,20C
Rollei Superpan 200,Rollei RHS High Speed (1+7),6.5,390,20C
Rollei ATO 2.1,Rollei RHS High Speed (1+9),7,420,20C
Rollei RPX 400,Rollei RHS High Speed (1+9),6,360,20C
TMax 400,Rollei RHS High Speed (1+9),6,360,20C
Tri-X 400,Rollei RHS High Speed (1+9),6,360,20C
Rollei Ortho 25,Rollei RLC Low Contrast (1+4),8,480,20C
Adox ORT 25,Rollei RLS Low Speed (1+4),12,720,24C
Adox Pan 25,Rollei RLS Low Speed (1+4),10,600,24C
Rollei Ortho 25,Rollei RLS Low Speed (1+4),12,720,24C
Rollei Pan 25,Rollei RLS Low Speed (1+4),10,600,24C
Rollei Retro 100,Rollei RLS Low Speed (1+4),13,780,24C
Rollei Retro 400,Rollei RLS Low Speed (1+4),13,780,24C
Rollei RPX 400,Rollei RPX-D (1+11),11,660,20C
Rollei RPX 100,Rollei RPX-D (1+15),6.25,375,20C
TMax 400,Rollei RPX-D (1+15),7.5,450,20C
Delta 100 Pro,Rollei RPX-D (1+19),6.75,405,20C
Tri-X 400,Rollei RPX-D (1+9),6.5,390,20C
Rollei ATO 2.1,Rollei RSL Superlith (1+4),5,300,20C
Fortepan 100,Rollo Pyro (1+2+100),8.5,510,24C
Fomapan 400,Romek PQ7 (1+3),12.5,750,20C
HP5+,Romek PQ7 (1+3),12,720,20C
Ilford Pan 400,Romek PQ7 (1+3),18,1080,20C
SHD 100,Romek PQ7 (1+3),10,600,17C
Arista Premium 400,Sensidol (1+7),6,360,21C
Tri-X 400,Sensidol (1+7),6,360,21C
Adox Silvermax (ISO 80),Silvermax (1+100),70,4200,20C
Adox CHS 100 II,Silvermax (1+19),8.5,510,20C
Adox Silvermax (ISO 100),Silvermax (1+29),11,660,20C
Delta 100 Pro,SPD (1+1),7,420,20C
Legacy Pro 400,SPD (1+1),7,420,20C
Neopan 100ss,SPD (1+1),7,420,20C
Neopan 1600,SPD (1+1),6.5,390,20C
Neopan 400,SPD (1+1),7,420,20C
Neopan 1600,SPD (1+3),12,720,20C
Delta 100 Pro,SPD (stock),5,300,20C
Legacy Pro 400,SPD (stock),4.25,255,20C
Neopan 1600,SPD (stock),4.25,255,20C
Neopan 400,SPD (stock),4.25,255,20C
Neopan 400,Sprint Standard (1+19),17,1020,20C
Adox CHM 125,Sprint Standard (1+9),8.5,510,20C
Adox CHM 400,Sprint Standard (1+9),10,600,20C
Adox CHS 100,Sprint Standard (1+9),10,600,20C
Adox CHS 25,Sprint Standard (1+9),5,300,20C
Adox CHS 50,Sprint Standard (1+9),8.5,510,20C
APX 100,Sprint Standard (1+9),8.5,510,20C
APX 400,Sprint Standard (1+9),15,900,20C
Arista EDU Ultra 100,Sprint Standard (1+9),8.5,510,20C
Arista EDU Ultra 200,Sprint Standard (1+9),6.5,390,20C
Arista EDU Ultra 400,Sprint Standard (1+9),13,780,20C
Arista II 100,Sprint Standard (1+9),8.5,510,20C
Arista II 400,Sprint Standard (1+9),15,900,20C
Arista Premium 400,Sprint Standard (1+9),10,600,20C
BPF/BRF 200,Sprint Standard (1+9),11.5,690,20C
Delta 100 Pro,Sprint Standard (1+9),8.5,510,20C
Delta 400 Pro,Sprint Standard (1+9),11.5,690,20C
Efke 100,Sprint Standard (1+9),10,600,20C
Efke 25,Sprint Standard (1+9),5,300,20C
Efke 50,Sprint Standard (1+9),8.5,510,20C
Fomapan 100,Sprint Standard (1+9),8.5,510,20C
Fomapan 200,Sprint Standard (1+9),6.5,390,20C
Fomapan 400,Sprint Standard (1+9),12,720,20C
Fortepan 100,Sprint Standard (1+9),7.5,450,20C
Fortepan 200,Sprint Standard (1+9),10,600,20C
Fortepan 400,Sprint Standard (1+9),15,900,20C
FP4+,Sprint Standard (1+9),8.5,510,20C
HP5+,Sprint Standard (1+9),10,600,20C
Legacy Pro 100,Sprint Standard (1+9),10,600,20C
Legacy Pro 400,Sprint Standard (1+9),8.5,510,20C
Maco CUBE400c,Sprint Standard (1+9),15,900,20C
Maco UP100p/PO100c,Sprint Standard (1+9),10,600,20C
Maco UP25P,Sprint Standard (1+9),5,300,20C
Maco UP400p,Sprint Standard (1+9),10,600,20C
Neopan 100 Acros,Sprint Standard (1+9),10,600,20C
Neopan 1600,Sprint Standard (1+9),11.5,690,20C
Neopan 400,Sprint Standard (1+9),8.5,510,20C
Pan F+,Sprint Standard (1+9),8.5,510,20C
Rollei Retro 100,Sprint Standard (1+9),8.5,510,20C
Rollei Retro 400,Sprint Standard (1+9),15,900,20C
TMax 100,Sprint Standard (1+9),10,600,20C
TMax 400,Sprint Standard (1+9),11.5,690,20C
Tri-X 400,Sprint Standard (1+9),10,600,20C
Delta 3200 Pro,Sprint Standard (2+8),11.25,675,24C
TMax 400,Spur 2525 (1+12),8,480,20C
Kentmere 400,Spur HRX (1+13),14,840,20C
Adox CHS 100 II,Spur HRX (1+17),11,660,20C
HP5+,Spur HRX (1+17),11,660,20C
Rollei RPX 100,Spur HRX (1+17),12,720,20C
Adox Silvermax (ISO 50),Spur HRX (1+20),10,600,20C
Rollei RPX 400,Spur HRX (1+9),15,900,20C
Rollei Infrared (ISO 64),Spur HRX-3 (1+11),10,600,20C
Adox Silvermax (ISO 50),Spur HRX-3 (1+17),9,540,20C
Rollei RPX 400,Spur HRX-3 (1+17),17,1020,20C
TMax 400,Spur HRX-3 (1+29),10.5,630,20C
Adox CMS 20,Spur Nanospeed (1+24),5.5,330,20C
Delta 400 Pro,Spur SLD (1+19),9,540,20C
Neopan 100 Acros,Spur SLD (1+19),5.75,345,20C
Pan F+,Spur SLD (1+24),3.75,225,20C
Polypan F,Spur SLD (1+24),6,360,20C
APX 100,Spur SLD (1+9),4,240,20C
Arista Premium 400,Spur SLD (1+9),5,300,20C
Fomapan 200,Spur SLD (1+9),3.5,210,20C
Legacy Pro 400,Spur SLD (1+9),3.5,210,20C
Neopan 400,Spur SLD (1+9),5.5,330,20C
Rollei Retro 100,Spur SLD (1+9),4,240,20C
Rollei RPX 100,Spur SLD (1+9),3.5,210,20C
SHD 400,Spur SLD (1+9),4.5,270,20C
TMax 400,Spur SLD (1+9),4.5,270,20C
Tri-X 400,Spur SLD (1+9),5,300,20C
Neopan 400,Spursinn HCD (1+12.5),8,480,20C
TMax 100,Spursinn HCD (1+12.5),5.5,330,20C
TMax 400,Spursinn HCD (1+12.5),8,480,20C
Efke 100,Spursinn HCD (1+15),9,540,20C
Rollei Ortho 25,Spursinn HCD (1+15),6,360,22C
Rollei ATO 2.1,Spursinn HCD (1+4),7.5,450,22C
Rollei ATO 2.1,Spursinn HCD (1+4),9,540,18C
Rollei ATO 2.1,Spursinn HCD (1+7),9.5,570,22C
APX 100,Spursinn HCD (1+9),5.5,330,20C
Rollei Superpan 200,Spursinn HCD (1+9),5.5,330,22C
APX 100,Spursinn HCD-2 (1+11),9,540,20C
Adox CHM 400,Studional (1+15),4,240,20C
APX 100,Studional (1+15),3.5,210,20C
APX 100,Studional (1+15),4,240,20C
APX 400,Studional (1+15),4.5,270,20C
APX 400,Studional (1+15),6,360,20C
Argenti LSRF (ISO 50),Studional (1+15),7.5,450,20C
Argenti Protopan 400,Studional (1+15),8,480,20C
Arista II 100,Studional (1+15),3.5,210,20C
Arista II 100,Studional (1+15),4,240,20C
Arista II 400,Studional (1+15),4.5,270,20C
Arista II 400,Studional (1+15),6,360,20C
Arista Premium 400,Studional (1+15),4.25,255,20C
Aviphot APX 200 S,Studional (1+15),4.5,270,20C
Delta 100 Pro,Studional (1+15),6,360,20C
Delta 400 Pro,Studional (1+15),4.5,270,20C
Fomapan 100,Studional (1+15),10,600,20C
HP5+,Studional (1+15),4,240,20C
Legacy Pro 400,Studional (1+15),6,360,20C
Neopan 100ss,Studional (1+15),4,240,20C
Neopan 400,Studional (1+15),6,360,20C
Pan F+,Studional (1+15),3,180,20C
Rollei Retro 100,Studional (1+15),3.5,210,20C
Rollei Retro 100,Studional (1+15),4,240,20C
Rollei Retro 400,Studional (1+15),4.5,270,20C
Rollei Retro 400,Studional (1+15),6,360,20C
Rollei Retro 400S,Studional (1+15),8.5,510,20C
Rollei Retro 400S,Studional (1+15),8.5,510,20C
Rollei RPX 100,Studional (1+15),3.5,210,20C
Rollei RPX 400,Studional (1+15),4,240,20C
TMax 400,Studional (1+15),5,300,20C
Tri-X 400,Studional (1+15),4.25,255,20C
Agfa Scala (ISO 100),Studional (1+30),8.5,510,20°C
Argenti Protopan 400,Studional (1+30),10.25,615,20C
Kentmere 100,Studional (1+30),9,540,20C
Kentmere 400,Studional (1+30),8,480,20C
Legacy Pro 400,Studional (1+30),10.5,630,20C
Neopan 400,Studional (1+30),10.5,630,20C
APX 100,Studional (1+31),8,480,20C
Fomapan 200,Studional (1+31),12,720,20C
Neopan 400,Studional (1+45),10,600,24C
Legacy Pro 100,Super Fujidol-L (stock),6,360,20C
Neopan 100 Acros,Super Fujidol-L (stock),6,360,20C
Adox CHM 125,Suprol (1+19),2.75,165,20C
Adox CHM 400,Suprol (1+19),3.25,195,20C
APX 100,Suprol (1+19),3.25,195,20C
APX 400,Suprol (1+19),5,300,20C
Arista II 100,Suprol (1+19),3.25,195,20C
Arista II 400,Suprol (1+19),5,300,20C
Arista Premium 400,Suprol (1+19),4,240,20C
Delta 100 Pro,Suprol (1+19),2.75,165,20C
Delta 3200 Pro,Suprol (1+19),6,360,20C
Delta 400 Pro,Suprol (1+19),4.5,270,20C
FP4+,Suprol (1+19),2.75,165,20C
HP5+,Suprol (1+19),3.25,195,20C
Legacy Pro 100,Suprol (1+19),5,300,20C
Legacy Pro 400,Suprol (1+19),4.75,285,20C
Neopan 100 Acros,Suprol (1+19),5,300,20C
Neopan 1600,Suprol (1+19),3.5,210,20C
Neopan 400,Suprol (1+19),4.75,285,20C
Pan F+,Suprol (1+19),2.25,135,20C
Rollei Retro 100,Suprol (1+19),3.25,195,20C
Rollei Retro 400,Suprol (1+19),5,300,20C
SFX 200,Suprol (1+19),2.75,165,20C
TMax 100,Suprol (1+19),3.5,210,20C
TMax 400,Suprol (1+19),4,240,20C
TMax P3200,Suprol (1+19),5.5,330,20C
Tri-X 400,Suprol (1+19),4,240,20C
Adox CHS 100,Tanol (1+1.5+65),12,720,20C
Efke 100,Tanol (1+1.5+65),12,720,20C
Efke IR820 (ISO 50),Tanol (1+1+100),14.5,870,20C
Efke IR820 (ISO 200),Tanol (1+1+100),14.5,870,24C
Fortepan 200,Tanol (1+1+100),14,840,20C
FP4+,Tanol (1+1+100),13,780,20C
HP5+,Tanol (1+1+100),14,840,20C
Neopan 400,Tanol (1+1+100),17,1020,20C
Rollei Infrared (ISO 200),Tanol (1+1+100),18,1080,22C
Rollei Ortho 25,Tanol (1+1+100),12,720,21C
TMax 400,Tanol (1+1+100),13.5,810,20C
HP5+,Tanol Speed (1+1+100),15,900,24C
Rollei Retro 400S,Tanol Speed (1+1+100),18,1080,24C
Rollei Retro 400S,Tanol Speed (1+1+100),18,1080,24C
TMax 100,Tanol Speed (1+1+100),10.5,630,24C
Adox CHS 25,Tanol Speed (1+1+130),12,720,24C
Polypan F (ISO 100),TD-3 (1+1+6),17,1020,21C
Rollei Retro 400,TFX-2 (1+1+18),19,1140,20C
Delta 100 Pro,TG7 (1+15),8,480,21C
TMax P3200,TG7 (1+15),12,720,21C
Delta 100 Pro,TG7 (1+15S),6,360,21C
TMax P3200,TG7 (1+15S),9.5,570,21C
Delta 100 Pro,TG7 (1+3),5.5,330,21C
TMax P3200,TG7 (1+3),7.5,450,21C
APX 100,TMax Dev (1+19),16.5,990,20C
Arista II 100,TMax Dev (1+19),16.5,990,20C
Rollei Retro 100,TMax Dev (1+19),16.5,990,20C
TMax 400,TMax Dev (1+19),36.5,2190,20C
Adox CHM 125,TMax Dev (1+4),7.25,435,20C
Adox CHM 400,TMax Dev (1+4),6.5,390,20C
Adox CHS 100,TMax Dev (1+4),7,420,20C
Adox CHS 25,TMax Dev (1+4),4.5,270,20C
Adox CHS 50,TMax Dev (1+4),6,360,20C
Adox CMS 20,TMax Dev (1+4),5.5,330,22C
Adox ORT 25,TMax Dev (1+4),9,540,20C
APX 100,TMax Dev (1+4),6.5,390,20C
APX 400,TMax Dev (1+4),7,420,20C
APX 400,TMax Dev (1+4),12,720,20C
Arista EDU Ultra 100,TMax Dev (1+4),5.5,330,20C
Arista EDU Ultra 200,TMax Dev (1+4),5.5,330,20C
Arista EDU Ultra 400,TMax Dev (1+4),7.5,450,20C
Arista II 100,TMax Dev (1+4),6.5,390,20C
Arista II 400,TMax Dev (1+4),7,420,20C
Arista II 400,TMax Dev (1+4),12,720,20C
Arista Premium 400,TMax Dev (1+4),4.75,285,24C
Arista Premium 400,TMax Dev (1+4),6,360,20C
Delta 100 Pro,TMax Dev (1+4),7,420,20C
Delta 3200 Pro,TMax Dev (1+4),8.5,510,20C
Delta 400 Pro,TMax Dev (1+4),6.5,390,20C
Efke 100,TMax Dev (1+4),7,420,20C
Efke 25,TMax Dev (1+4),4.5,270,20C
Efke 50,TMax Dev (1+4),6,360,20C
Fomapan 100,TMax Dev (1+4),5.5,330,20C
Fomapan 200,TMax Dev (1+4),5.5,330,20C
Fomapan 400,TMax Dev (1+4),7.5,450,20C
Fortepan 100,TMax Dev (1+4),5.5,330,20C
Fortepan 200,TMax Dev (1+4),6,360,20C
Fortepan 400,TMax Dev (1+4),8.5,510,20C
FP4+,TMax Dev (1+4),5.5,330,20C
FP4+,TMax Dev (1+4),8,480,20C
HP5+,TMax Dev (1+4),6.5,390,20C
Ilford Pan 100,TMax Dev (1+4),8,480,20C
Ilford Pan 400,TMax Dev (1+4),6,360,20C
Kentmere 400,TMax Dev (1+4),5.5,330,20C
Lady Grey,TMax Dev (1+4),5,300,20C
Legacy Pro 100,TMax Dev (1+4),5.5,330,20C
Legacy Pro 400,TMax Dev (1+4),6,360,20C
Maco CUBE400c,TMax Dev (1+4),12,720,20C
Maco UP100p/PO100c,TMax Dev (1+4),5,300,20C
Maco UP25P,TMax Dev (1+4),4,240,20C
Maco UP400p,TMax Dev (1+4),9,540,20C
Maco UP64c,TMax Dev (1+4),6,360,20C
Neopan 100 Acros,TMax Dev (1+4),5,300,22C
Neopan 100 Acros,TMax Dev (1+4),5.5,330,20C
Neopan 100ss,TMax Dev (1+4),5,300,20C
Neopan 1600,TMax Dev (1+4),4.5,270,20C
Neopan 400,TMax Dev (1+4),6,360,20C
Pan F+,TMax Dev (1+4),4,240,20C
Rollei Infrared (ISO 25),TMax Dev (1+4),12,720,20C
Rollei Retro 100,TMax Dev (1+4),6.5,390,20C
Rollei Retro 400,TMax Dev (1+4),7,420,20C
Rollei Retro 400,TMax Dev (1+4),12,720,20C
Rollei RPX 100,TMax Dev (1+4),4.5,270,20C
Rollei RPX 400,TMax Dev (1+4),6.5,390,20C
Rollei Superpan 200,TMax Dev (1+4),8,480,24C
SFX 200,TMax Dev (1+4),8.5,510,20C
SHD 100,TMax Dev (1+4),9,540,20C
TMax P3200,TMax Dev (1+4),9.5,570,24C
Tri-X 400,TMax Dev (1+4),4.75,285,24C
Tri-X 400,TMax Dev (1+4),6,360,20C
Ultrafine 125,TMax Dev (1+4),5.5,330,20C
Ultrafine 400,TMax Dev (1+4),8,480,20C
Ultrafine Plus 400,TMax Dev (1+4),6.5,390,20C
Ultrafine T-Grain 400,TMax Dev (1+4),8,480,20C
Ultrafine Xtreme 400,TMax Dev (1+4),5.5,330,20C
TMax 100,TMax Dev (1+7),9.5,570,24C
TMax 100,TMax Dev (1+7),10,600,24C
